Ingredient,RxCUI,cdm_id,Drug name,Terminology
Clarithromycin,21212,2049636,"	clarithromycin 25 MG Oral Suspension [Klaricid] by Abbott",RxNorm Extension
Clarithromycin,21212,42958026,"	Clarithromycin 500 MG Oral Tablet [CLARI]",RxNorm Extension
Clarithromycin,21212,"35754434	","	Clarithromycin 500 MG Extended Release Oral Tablet [Klaricid]",RxNorm Extension
Clarithromycin,21212,2049419,"	clarithromycin 500 MG Injection [Klaricid] by Abbott",RxNorm Extension
Clarithromycin,21212,42958218,"	Clarithromycin 250 MG Oral Tablet [CLARIC]",RxNorm Extension
Clarithromycin,21212,"21074536	",Clarithromycin 500 MG Injection [Klaricid],RxNorm Extension
Clarithromycin,21212,42919445,100 ML Clarithromycin 25 MG/ML Oral Suspension [KLARICID PEDIATRIC],RxNorm Extension
Clarithromycin,21212,42919429,100 ML Clarithromycin 25 MG/ML Oral Suspension [CLARI],RxNorm Extension
Clarithromycin,21212,2049420,clarithromycin 500 MG Injection [Klaricid] by Ilsung,RxNorm Extension
Clarithromycin,21212,"42958016	","	Clarithromycin 500 MG Oral Tablet [CLAROMA]",RxNorm Extension
Clarithromycin,21212,"42958180	",Clarithromycin 250 MG Oral Tablet [CLAROMA],RxNorm Extension
Clindamycin,2582,42921552,4 ML Clindamycin 150 MG/ML Injectable Solution [FULLGRAM],"	RxNorm Extension"
Clindamycin,2582,"	2028688",4 ML clindamycin 150 MG/ML Injectable Solution [FULLGRAM] by Samjin,RxNorm Extension
Clindamycin,2582,"	997881","	clindamycin",RxNorm
Clindamycin,2582,"	42943292","	Clindamycin 150 MG Oral Capsule [FULLGRAM]",RxNorm Extension
Clindamycin,2582,43521561,25000 MG Benzoyl Peroxide 0.05 MG/MG / Clindamycin 0.01 MG/MG Topical Gel,RxNorm Extension
Clindamycin,2582,"36809661	",30000 MG Benzoyl Peroxide 0.03 MG/MG / Clindamycin 0.01 MG/MG Topical Gel,"	RxNorm Extension"
Clopidogrel,32968,"	1322185","	clopidogrel 75 MG Oral Tablet [Plavix]",RxNorm
Clopidogrel,32968,"	42928924","	clopidogrel 75 MG Oral Tablet [CLOART]",RxNorm Extension
Clopidogrel,32968,"	42928967	",clopidogrel 75 MG Oral Tablet [PLATLESS],RxNorm Extension
Clopidogrel,32968,"1322184	","	clopidogrel",RxNorm
Clopidogrel,32968,"	42928991",clopidogrel 75 MG Oral Tablet [PLAVITOR],RxNorm Extension
Clopidogrel,32968,42928993,clopidogrel 75 MG Oral Tablet [PREGREL],RxNorm Extension
Clopidogrel,32968,"	42949821	",Aspirin 100 MG / clopidogrel 75 MG Extended Release Oral Capsule [CLOPIRIN],RxNorm Extension
Clopidogrel,32968,"	42949831",Aspirin 100 MG / clopidogrel 75 MG Extended Release Oral Capsule [CLOSONE],"	RxNorm Extension"
Clopidogrel,32968,42949826,Aspirin 100 MG / clopidogrel 75 MG Extended Release Oral Capsule [SUPERPIRIN],"	RxNorm Extension"
Cloxacillin,2625,,,
Clozapine,2626,19004691,clozapine 100 MG Oral Tablet [Clozaril],"	RxNorm"
Clozapine,2626,"	2040365",clozapine 100 MG Oral Tablet [Clozaril] by Whanin,RxNorm Extension
Clozapine,2626,19004670,clozapine 25 MG Oral Tablet [Clozaril],"	RxNorm"
Clozapine,2626,2040369,clozapine 25 MG Oral Tablet [Clozaril] by Whanin,RxNorm Extension
Clozapine,2626,"	800878",clozapine,RxNorm
Cyclophosphamide,3002,"	2065859",cyclophosphamide 500 MG Injection [Endoxan] by Bukwang,RxNorm Extension
Cyclophosphamide,3002,"	1310317",cyclophosphamide,RxNorm
Cyclophosphamide,3002,"	42944032",Cyclophosphamide 50 MG Oral Tablet [ALKYLOXAN],RxNorm Extension
Cyproterone,3014,19010792,"	cyproterone",RxNorm
Cyproterone,3014,2075044,"	{12 (Cyproterone 1 MG / Estradiol 2 MG Oral Tablet) / 16 (estradiol 2 MG Oral Tablet) } Pack [Climen] by Bayer",RxNorm Extension
Cyproterone,3014,21096430,Cyproterone 50 MG Oral Tablet [Androcur],RxNorm Extension
Dacarbazine,3098,"2065615	",dacarbazine 200 MG Injection [DTI] by Korea United Pharm,RxNorm Extension
Dacarbazine,3098,"	42950349",Dacarbazine 200 MG Injection [DTI FOR],RxNorm Extension
Dacarbazine,3098,1311409,dacarbazine,RxNorm
Dasabuvir,1597381,"	21120034",dasabuvir 250 MG Oral Tablet [Exviera],RxNorm Extension
Dasabuvir,1597381,"45892558	","	dasabuvir",RxNorm
Dicloxacillin,3356,,,
Dimethyl Fumarate,1373478,,,
Disopyramide,3541,,,
Doxorubicin,3639,"	1338512",doxorubicin,RxNorm
Doxorubicin,3639,35783409,25 ML Doxorubicin 2 MG/ML Injectable Solution [Doxorubin],"	RxNorm Extension"
Doxorubicin,3639,"	35780897",5 ML Doxorubicin 2 MG/ML Injectable Solution [Doxorubin],RxNorm Extension
Doxorubicin,3639,"	2026574",25 ML doxorubicin 2 MG/ML Injectable Solution [AD MYCIN] by Boryung,RxNorm Extension
Doxorubicin,3639,2028363,5 ML doxorubicin 2 MG/ML Injectable Solution [AD MYCIN] by Boryung,RxNorm Extension
Doxorubicin,3639,42946862,"	Doxorubicin 10 MG Injection [ADM]","	RxNorm Extension"
Doxorubicin,3639,"	2012753","	doxorubicin 10 MG Injection [ADM] by Dong-a","	RxNorm Extension"
Doxorubicin,3639,"	2062391",doxorubicin 10 MG Injection [ILDONG ADRIAMYCIN RDF] by Ildong,"	RxNorm Extension"
Doxorubicin,3639,"42946877	","	Doxorubicin 50 MG Injection [ILDONG ADRIAMYCIN RDF]","	RxNorm Extension"
Doxorubicin,3639,"	41361791",10 ML Doxorubicin 2 MG/ML Injectable Suspension [Caelyx],"	RxNorm Extension"
Doxorubicin,3639,2026575,25 ML doxorubicin 2 MG/ML Injectable Solution [Doxorubin] by Handok,"	RxNorm Extension"
Doxorubicin,3639,"	42946876	","	Doxorubicin 50 MG Injection [ADM]","	RxNorm Extension"
Doxorubicin,3639,"2028364	","	5 ML doxorubicin 2 MG/ML Injectable Solution [Doxorubin] by Handok","	RxNorm Extension"
Doxorubicin,3639,2012752,"	doxorubicin 50 MG Injection [ADM] by Dong-a","	RxNorm Extension"
Doxorubicin,3639,"	2027393",10 ML doxorubicin 2 MG/ML Injectable Suspension [Caelyx] by Janssen,"	RxNorm Extension"
Doxycycline,3640,"42963336	","	Doxycycline 100 MG Oral Capsule [DOXYCYCLINE HYCLATE KUKJE]",RxNorm Extension
Doxycycline,3640,1738521,"	doxycycline",RxNorm
Doxycycline,3640,42963331,Doxycycline 100 MG Oral Tablet [DOXYCYCLINE YOUNGPOONG],"	RxNorm Extension"
Duloxetine,72625,"35775279	",duloxetine 30 MG Extended Release Oral Capsule [Cymbalta],RxNorm Extension
Duloxetine,72625,"35775278	","	duloxetine 60 MG Extended Release Oral Capsule [Cymbalta]",RxNorm Extension
Duloxetine,72625,715259,"	duloxetine",RxNorm
Duloxetine,72625,42945956,duloxetine 30 MG Extended Release Oral Capsule [DULOXTA],"	RxNorm Extension"
Duloxetine,72625,"42946004	","	duloxetine 60 MG Extended Release Oral Capsule [DULOXTA]","	RxNorm Extension"
Durvalumab,1919503,1594046,10 ML durvalumab 50 MG/ML Injection,RxNorm
Durvalumab,1919503,"	1594038",2.4 ML durvalumab 50 MG/ML Injection,RxNorm
Durvalumab,1919503,1594034,"	durvalumab",RxNorm
Enalapril,3827,"	42941353",Enalapril 5 MG Oral Tablet [ENAPRIN],RxNorm Extension
Enalapril,"	3827","	42941377",Enalapril 10 MG Oral Tablet [ENAPRIN],RxNorm Extension
Enalapril,"	3827",2062308,enalapril 5 MG Oral Tablet [LENIPRIL] by JW,RxNorm Extension
Enalapril,"	3827","	1341927","	enalapril",RxNorm
Enalapril,"	3827","	2062235",enalapril 10 MG Oral Tablet [LENIPRIL] by JW,"	RxNorm Extension"
Enalapril,"	3827","	42941354	",Enalapril 5 MG Oral Tablet [LENIPRIL],RxNorm Extension
Enalapril,"	3827","	42941384",Enalapril 10 MG Oral Tablet [LENIPRIL],"	RxNorm Extension"
Enalaprilat,3829,,,
Enflurane,3920,,,
Ephedra sinica root extract,1724424,,,
Ephedra nevadensis whole extract,2590644,,,
Ephedra sinica stem extract,1551454,,,
Ephedra distachya flowering twig extract,1309669,,,
Erlotinib,337525,"	40236069	",erlotinib 100 MG Oral Tablet [Tarceva],RxNorm
Erlotinib,337525,"	40236071","	erlotinib 150 MG Oral Tablet [Tarceva]",RxNorm
Erlotinib,337525,1325363,"	erlotinib",RxNorm
Erlotinib,337525,"	42949107	",erlotinib 100 MG Oral Tablet [ERTINIB],RxNorm Extension
Esomeprazole,283742,"41127461	",Esomeprazole 20 MG Oral Tablet [Nexium],"	RxNorm Extension"
Esomeprazole,283742,"	904453","	esomeprazole","	RxNorm"
Esomeprazole,283742,42968161,"	Esomeprazole 40 MG Injection [NEXIUM IV]","	RxNorm Extension"
Esomeprazole,283742,"40940024	",Esomeprazole 40 MG Oral Tablet [Nexium],RxNorm Extension
Esomeprazole,283742,"	21085042	",Esomeprazole 40 MG Injection [Nexium] by Astrazeneca,RxNorm Extension
Esomeprazole,283742,42968049,"	Esomeprazole 20 MG Oral Tablet [OMP S]",RxNorm Extension
Esomeprazole,283742,"	42968244	",Esomeprazole 40 MG Oral Tablet [OMP S],"	RxNorm Extension"
Esomeprazole,283742,2039611,"	esomeprazole 20 MG / sodium bicarbonate 809 MG Oral Tablet [ESO DUO] by Chongkundang","	RxNorm Extension"
Esomeprazole,283742,"	42968069	","	Esomeprazole 20 MG Oral Capsule [ESOMEZOL]","	RxNorm Extension"
Esomeprazole,283742,"	42968036","	Esomeprazole 20 MG Oral Tablet [ESWONAMP]","	RxNorm Extension"
Esomeprazole,283742,"42968162	",Esomeprazole 40 MG Injection [OMPS],"	RxNorm Extension"
Esomeprazole,283742,"	42967955",Esomeprazole 20 MG / Naproxen 500 MG Oral Tablet [NAXOZOL],"	RxNorm Extension"
Esomeprazole,283742,"	42968264","	Esomeprazole 40 MG Oral Capsule [ESOMEZOL]","	RxNorm Extension"
Esomeprazole,283742,"	42968232	",Esomeprazole 40 MG Oral Tablet [ESWONAMP],"	RxNorm Extension"
Etanercept,214555,"	1151789",etanercept,RxNorm
Etanercept,214555,2032455,1 ML etanercept 50 MG/ML Prefilled Syringe [Enbrel] by Pfizer,"	RxNorm Extension"
Etanercept,214555,42922271,1 ML Etanercept 50 MG/ML Pen Injector [ENBREL MYCLIC],RxNorm Extension
Etanercept,214555,42924452,Etanercept 25 MG Injection [Enbrel],RxNorm Extension
Etanercept,214555,"	2070527",etanercept 25 MG Injection [Enbrel] by Wyeth,RxNorm Extension
Etanercept,214555,"	2070528",etanercept 25 MG Injection [Enbrel] by Pfizer,RxNorm Extension
Etanercept,214555,2033765,"	0.5 ML etanercept 50 MG/ML Prefilled Syringe [Enbrel] by Wyeth",RxNorm Extension
Etanercept,214555,2033766,0.5 ML etanercept 50 MG/ML Prefilled Syringe [Enbrel] by Pfizer,RxNorm Extension
Ethionamide,4127,,,
Etretinate,4182,,,
Felbamate,24812,,,
Fenofibrate,8703,"	44047688",Fenofibrate 160 MG Oral Tablet [Lipidil Supra],RxNorm Extension
Fenofibrate,8703,"	2054909",fenofibrate 160 MG Extended Release Oral Tablet [Lipidil Supra] by Greencross,RxNorm Extension
Fenofibrate,8703,1551803,fenofibrate,"	RxNorm"
Fenofibrate,8703,"41189798	","	Fenofibrate 150 MG / Pravastatin 40 MG Oral Capsule [Pravafenix]","	RxNorm Extension"
Fenofibrate,8703,"	21141482",Fenofibrate 145 MG / Simvastatin 20 MG Oral Tablet [Cholib],RxNorm Extension
Fluconazole,4450,"	42937076","	Fluconazole 50 MG Oral Capsule [PLUNAZOLE]",RxNorm Extension
Fluconazole,4450,"	42919736	",50 ML Fluconazole 2 MG/ML Injectable Solution [ONEFLU],RxNorm Extension
Fluconazole,4450,"	43666014","	50 ML Fluconazole 2 MG/ML Injectable Solution [Diflucan] by Pfizer",RxNorm Extension
Fluconazole,4450,1754994,fluconazole,RxNorm
Fluconazole,4450,"2049308	",fluconazole 50 MG Oral Capsule [PLUNAZOLE] by Daewoong,RxNorm Extension
Fluconazole,4450,"	41391110	",50 ML Fluconazole 2 MG/ML Injectable Solution [Diflucan],RxNorm Extension
Fluconazole,4450,21029441,35 ML Fluconazole 10 MG/ML Oral Suspension [Diflucan],RxNorm Extension
Fluconazole,4450,"2049365	",fluconazole 10 MG Oral Suspension [Diflucan] by Pfizer,RxNorm Extension
Fluconazole,4450,"	42937069	","	Fluconazole 50 MG Oral Capsule [FUNAZOL]",RxNorm Extension
Fluconazole,4450,"2026263	","	50 ML fluconazole 2 MG/ML Injectable Solution [FLUKAN] by Korea United Pharm",RxNorm Extension
Fluconazole,4450,"	42937083",Fluconazole 50 MG Oral Capsule [DIFLEX],RxNorm Extension
Fluvastatin,41127,21035494,fluvastatin 80 MG Extended Release Oral Tablet [Lescol XL],RxNorm Extension
Fluvastatin,41127,"	1549686","	fluvastatin",RxNorm
Gefitinib,328134,"	19102199	","	gefitinib 250 MG Oral Tablet [Iressa]",RxNorm
Gefitinib,328134,1319193,"	gefitinib",RxNorm
Gefitinib,328134,"	42932501	",gefitinib 250 MG Oral Tablet [IRETINIB],RxNorm Extension
Glatiramer,214582,,,
Glyburide,4815,"	40166003",glyburide 5 MG / metformin hydrochloride 500 MG Oral Tablet [Glucovance],RxNorm
Glyburide,4815,"40165998	",glyburide 2.5 MG / metformin hydrochloride 500 MG Oral Tablet [Glucovance],RxNorm
Glyburide,4815,"	1559684","	glyburide",RxNorm
Haloperidol,5093,2031752,1 ML haloperidol 5 MG/ML Injectable Solution [PERIDOL] by Whanin,RxNorm Extension
Haloperidol,5093,"42922320	",1 ML Haloperidol 5 MG/ML Injectable Solution [PERIDOL],RxNorm Extension
Haloperidol,5093,42922321,"	1 ML Haloperidol 5 MG/ML Injectable Solution [MYUNGIN HALOPERIDOL]",RxNorm Extension
Haloperidol,5093,"	766529","	haloperidol",RxNorm
Haloperidol,5093,"	42936536","	Haloperidol 1.5 MG Oral Tablet [PERIDOL]",RxNorm Extension
Haloperidol,5093,"	42936555",Haloperidol 5 MG Oral Tablet [PERIDOL],RxNorm Extension
Haloperidol,5093,"42936545	","	Haloperidol 10 MG Oral Tablet [PERIDOL]",RxNorm Extension
Haloperidol,5093,"	42936550	",Haloperidol 3 MG Oral Tablet [PERIDOL],RxNorm Extension
Imatinib,282388,21026396,"	imatinib 100 MG Oral Tablet [Glivec]",RxNorm Extension
Imatinib,282388,"	1304107","	imatinib",RxNorm
Imatinib,282388,"42965870	","	imatinib 400 MG Oral Tablet [GLINIB]",RxNorm Extension
Imatinib,282388,"42965842	",imatinib 100 MG Oral Tablet [GLITIVE],"	RxNorm Extension"
Imatinib,282388,42965847,imatinib 100 MG Oral Tablet [GLINIB],RxNorm Extension
Imatinib,282388,"	42965864",imatinib 400 MG Oral Tablet [GLITIVE],RxNorm Extension
Imipramine,5691,"42940620	",Imipramine 25 MG Oral Tablet [WHANIN IMIPRAMINE HCL],"	RxNorm Extension"
Imipramine,5691,778268,"	imipramine","	RxNorm"
Inotuzumab Ozogamicin,1942950,"	2040846",inotuzumab ozogamicin 1 MG Injection [Besponsa] by Pfizer,RxNorm Extension
Irinotecan,51499,"	42921304",5 ML irinotecan 20 MG/ML Injectable Solution [CALMTOP],RxNorm Extension
Irinotecan,51499,"	42922070",2 ML irinotecan 20 MG/ML Injectable Solution [CALMTOP],RxNorm Extension
Irinotecan,51499,"	42920500	",15 ML irinotecan 20 MG/ML Injectable Solution [IRITECAN],"	RxNorm Extension"
Irinotecan,51499,1367268,"	irinotecan",RxNorm
Irinotecan,51499,"42920702	",10 ML irinotecan 20 MG/ML Injectable Solution [IRITECAN],RxNorm Extension
Irinotecan,51499,"2026994	",15 ML irinotecan 20 MG/ML Injectable Solution [IRITECAN] by Jeil,RxNorm Extension
Irinotecan,51499,"	2028271	","	5 ML irinotecan 20 MG/ML Injectable Solution [CALMTOP] by CJ",RxNorm Extension
Irinotecan,51499,2029558,2 ML irinotecan 20 MG/ML Injectable Solution [CALMTOP] by CJ,RxNorm Extension
Irinotecan,51499,2029556,2 ML irinotecan 20 MG/ML Injectable Solution [IRITECAN] by Jeil,RxNorm Extension
Irinotecan,51499,"	42658385",10 ML irinotecan liposomal 4.3 MG/ML Injectable Solution,RxNorm Extension
Irinotecan,51499,2027350,10 ML irinotecan 20 MG/ML Injectable Solution [IRITECAN] by Jeil,RxNorm Extension
Irinotecan,51499,"	2028269","	5 ML irinotecan 20 MG/ML Injectable Solution [IRITECAN] by Jeil",RxNorm Extension
Irinotecan,51499,"	2027349",10 ML irinotecan 20 MG/ML Injectable Solution [CAMTECAN] by Yuhan,RxNorm Extension
Irinotecan,51499,"	2027345","	10 ML irinotecan 20 MG/ML Injectable Solution [IRITECIN] by Kwangdong",RxNorm Extension
Irinotecan,51499,"42922073	",2 ML irinotecan 20 MG/ML Injectable Solution [IRITECAN],RxNorm Extension
Irinotecan,51499,"	42921307	",5 ML irinotecan 20 MG/ML Injectable Solution [IRITECAN],RxNorm Extension
Isoflurane,6026,,,
Itraconazole,28031,"	42934962",Itraconazole 100 MG Oral Capsule [EFECTRA],RxNorm Extension
Itraconazole,28031,"	21118365","	150 ML Itraconazole 10 MG/ML Oral Solution [Sporanox]",RxNorm Extension
Itraconazole,28031,"	2031825	",1 ML itraconazole 10 MG/ML Oral Solution [Sporanox] by Janssen,"	RxNorm Extension"
Itraconazole,28031,"	1703653","	itraconazole",RxNorm
Itraconazole,28031,"	35783418	",25 ML Itraconazole 10 MG/ML Injectable Solution [Sporanox] by Janssen,RxNorm Extension
Itraconazole,28031,1703661,"	itraconazole 100 MG Oral Capsule [Sporanox]",RxNorm
Itraconazole,28031,"	35783410","1	25 ML Itraconazole 10 MG/ML Injectable Solution [Sporanox]","	RxNorm Extension"
Ketamine,6130,"	42920662	",10 ML Ketamine 50 MG/ML Injectable Solution [HUONS KETAMINE HCL],"	RxNorm Extension"
Ketamine,6130,785649,"	ketamine",RxNorm
Ketamine,6130,"	2027253","	10 ML ketamine 50 MG/ML Injectable Solution by Huons",RxNorm Extension
Lamotrigine,28439,"	19006207	","	lamotrigine 100 MG Oral Tablet [Lamictal]","	RxNorm"
Lamotrigine,28439,"19006208	",lamotrigine 25 MG Oral Tablet [Lamictal],RxNorm
Lamotrigine,28439,"19006206	",lamotrigine 50 MG Oral Tablet [Lamictal],RxNorm
Lamotrigine,28439,705103,"	lamotrigine",RxNorm
Lapatinib,480167,"	1359551","	lapatinib 250 MG Oral Tablet [Tykerb]","	RxNorm"
Lapatinib,480167,"	2060290",lapatinib 250 MG Oral Tablet [Tykerb] by Glaxosmithkline,RxNorm Extension
Lapatinib,480167,"	1359548",lapatinib,RxNorm
Leflunomide,27169,"42953257	","	leflunomide 10 MG Oral Tablet [RHEUMIDE]",RxNorm Extension
Leflunomide,27169,42953256,leflunomide 10 MG Oral Tablet [R-A],RxNorm Extension
Leflunomide,27169,1101922,"	leflunomide 10 MG Oral Tablet [Arava]",RxNorm
Leflunomide,27169,"	42953240","	leflunomide 20 MG Oral Tablet [RHEUMIDE]",RxNorm Extension
Leflunomide,27169,"	1101898",leflunomide,RxNorm
Leflunomide,27169,"	42953239	",leflunomide 20 MG Oral Tablet [R-A],"	RxNorm Extension"
Leflunomide,27169,"	1101923","	leflunomide 20 MG Oral Tablet [Arava]",RxNorm
Lisinopril,29046,"	19003851",lisinopril 10 MG Oral Tablet [Zestril],RxNorm
Lisinopril,29046,"	1308216",lisinopril,RxNorm
Lovastatin,6472,"	42935379	","	Lovastatin 20 MG Oral Tablet [LOSTATIN]",RxNorm Extension
Lovastatin,6472,42935373,"	Lovastatin 20 MG Oral Tablet [LOVALORD]",RxNorm Extension
Lovastatin,6472,"	1592085","	lovastatin",RxNorm
Metformin,6809,40164930,metformin hydrochloride 500 MG Oral Tablet [Glucophage],RxNorm
Metformin,6809,40164898,metformin hydrochloride 1000 MG Oral Tablet [Glucophage],RxNorm
Metformin,6809,42943062,"	Metformin 500 MG Extended Release Oral Tablet [DIABEX XR]",RxNorm Extension
Metformin,6809,"	1503297","	metformin","	RxNorm"
Metformin,6809,42942975,Metformin 500 MG / vildagliptin 50 MG Oral Tablet [GALVUSMET],RxNorm Extension
Metformin,6809,"	42943166",Metformin 850 MG Oral Tablet [GLUPA],"	RxNorm Extension"
Metformin,6809,"	42943012",Metformin 1000 MG Extended Release Oral Tablet [Glucophage XR],RxNorm Extension
Metformin,6809,"	42942973",Metformin 1000 MG / vildagliptin 50 MG Oral Tablet [GALVUSMET],RxNorm Extension
Metformin,6809,"	40164923","	metformin hydrochloride 500 MG / sitagliptin 50 MG Oral Tablet [Janumet]",RxNorm
Metformin,6809,"	42953763","	glimepiride 2 MG / Metformin 500 MG Oral Tablet [AMARYL M]","	RxNorm Extension"
Metformin,6809,"	40164892","	metformin hydrochloride 1000 MG / sitagliptin 50 MG Oral Tablet [Janumet]",RxNorm
Metformin,6809,"42942977	","	Metformin 850 MG / vildagliptin 50 MG Oral Tablet [GALVUSMET]",RxNorm Extension
Metformin,6809,"	42953918	","	glimepiride 1 MG / Metformin 500 MG Oral Tablet [AMARYL M]",RxNorm Extension
Metformin,6809,"	45775861","	dapagliflozin 10 MG / metformin hydrochloride 1000 MG Extended Release Oral Tablet [Xigduo]",RxNorm
Metformin,6809,"	42953705	","	glimepiride 1 MG / Metformin 250 MG Oral Tablet [AMARYL M]",RxNorm Extension
Metformin,6809,"42961491	","	gemigliptin 50 MG / Metformin 1000 MG Extended Release Oral Tablet [ZEMIMET]","	RxNorm Extension"
Metformin,6809,"	42953823	",glimepiride 2 MG / Metformin 500 MG Extended Release Oral Tablet [AMARYL-MEX],"	RxNorm Extension"
Metformin,6809,"	42961488",gemigliptin 25 MG / Metformin 500 MG Extended Release Oral Tablet [ZEMIMET],"	RxNorm Extension"
Metformin,6809,"	42942982",Linagliptin 2.5 MG / Metformin 500 MG Oral Tablet [TRAJENTA DUO],"	RxNorm Extension"
Metformin,6809,"	42968754	","	Metformin 850 MG / pioglitazone 15 MG Oral Tablet [ACTOS MET]","	RxNorm Extension"
Metformin,6809,"	40166003	","	glyburide 5 MG / metformin hydrochloride 500 MG Oral Tablet [Glucovance]",RxNorm
Metformin,6809,"	40231403	","	metformin hydrochloride 500 MG / saxagliptin 5 MG Extended Release Oral Tablet [Kombiglyze]","	RxNorm"
Metformin,6809,42942984,Linagliptin 2.5 MG / Metformin 850 MG Oral Tablet [TRAJENTA DUO],RxNorm Extension
Metformin,6809,"	40231395	",metformin hydrochloride 1000 MG / saxagliptin 5 MG Extended Release Oral Tablet [Kombiglyze],RxNorm
Metformin,6809,42943005,Metformin 750 MG Extended Release Oral Tablet [GLUCODOWN OR],"	RxNorm Extension"
Metformin,6809,40165998,glyburide 2.5 MG / metformin hydrochloride 500 MG Oral Tablet [Glucovance],RxNorm
Metformin,6809,"	42943067",Metformin 500 MG Extended Release Oral Tablet [MEGAFORMIN],RxNorm Extension
Metformin,6809,"	42942980	","	Linagliptin 2.5 MG / Metformin 1000 MG Oral Tablet [TRAJENTA DUO]",RxNorm Extension
Metformin,6809,"42942970	",Metformin 1000 MG / sitagliptin 100 MG Extended Release Oral Tablet [JANUMET XR],RxNorm Extension
Metformin,6809,"	42963147",empagliflozin 12.5 MG / Metformin 1000 MG Oral Tablet [JARDIANCE DUO],RxNorm Extension
Metformin,6809,"	2057411",metformin 500 MG / saxagliptin 5 MG Extended Release Oral Tablet [Kombiglyze] by BMS,"	RxNorm Extension"
Metformin,6809,2057410,metformin 1000 MG / saxagliptin 5 MG Extended Release Oral Tablet [Kombiglyze] by BMS,"	RxNorm Extension"
Metformin,6809,"	2057685	","	metformin 850 MG / pioglitazone 15 MG Oral Tablet [ACTOS MET] by Lilly",RxNorm Extension
Metformin,6809,42961320,evogliptin 2.5 MG / Metformin 500 MG Extended Release Oral Tablet [SUGAMET],RxNorm Extension
Metformin,6809,42961323,evogliptin 2.5 MG / Metformin 850 MG Extended Release Oral Tablet [SUGAMET],RxNorm Extension
Metformin,6809,42961495,"	gemigliptin 50 MG / Metformin 500 MG Extended Release Oral Tablet [ZEMIMET]",RxNorm Extension
Metformin,6809,"	42963149",empagliflozin 12.5 MG / Metformin 500 MG Oral Tablet [JARDIANCE DUO],"	RxNorm Extension"
Metformin,6809,"45775863	",dapagliflozin 10 MG / metformin hydrochloride 500 MG Extended Release Oral Tablet [Xigduo],RxNorm
Metformin,6809,42961174,"	Metformin 500 MG / voglibose 0.2 MG Oral Tablet [VOGMET]",RxNorm Extension
Metformin,6809,"	42961171",Metformin 250 MG / voglibose 0.2 MG Oral Tablet [VOGMET],RxNorm Extension
Metformin,6809,"	42960760	",lobeglitazone 0.415 MG / Metformin 1000 MG Extended Release Oral Tablet [DUVIMET],RxNorm Extension
Metformin,6809,"	42961326	",evogliptin 5 MG / Metformin 1000 MG Extended Release Oral Tablet [SUGAMET],RxNorm Extension
Metformin,6809,"	42963153	","	empagliflozin 5 MG / Metformin 500 MG Oral Tablet [JARDIANCE DUO]",RxNorm Extension
Montelukast,88249,"	1154192","	montelukast 10 MG Oral Tablet [Singulair]","	RxNorm"
Montelukast,88249,1154161,"	montelukast","	RxNorm"
Montelukast,88249,42964404,montelukast 10 MG Oral Tablet [MONTEZAL],RxNorm Extension
Montelukast,88249,42964374,montelukast 10 MG Oral Tablet [LUKIO],RxNorm Extension
Montelukast,88249,2070121,montelukast 10 MG Oral Tablet [Lukair] by CJ,RxNorm Extension
Montelukast,88249,1154193,"	montelukast 5 MG Chewable Tablet [Singulair]","	RxNorm"
Montelukast,88249,1154196,"	montelukast 4 MG Chewable Tablet [Singulair]","	RxNorm"
Montelukast,88249,"	42964241","	montelukast 5 MG Chewable Tablet [LUKIO]",RxNorm Extension
Montelukast,88249,"42964085	","	levocetirizine 5 MG / montelukast 10 MG Oral Capsule [MONTERIZINE]",RxNorm Extension
Montelukast,88249,"	2070334	","	montelukast 4 MG Oral Granules [Singulair] by MSD",RxNorm Extension
Montelukast,88249,"42964109	","	montelukast 4 MG Chewable Tablet [LUKIO]",RxNorm Extension
Montelukast,88249,"	19102732","	montelukast 4 MG Oral Granules [Singulair]",RxNorm
Moxifloxacin,139462,1716903,"	moxifloxacin","	RxNorm"
Moxifloxacin,139462,"	42921219	",5 ML moxifloxacin 5 MG/ML Ophthalmic Solution [MOROXACIN],RxNorm Extension
Moxifloxacin,139462,1716904,moxifloxacin 400 MG Oral Tablet [Avelox],RxNorm
Moxifloxacin,139462,"	42918875","	250 ML moxifloxacin 1.6 MG/ML Injectable Solution [Avelox]","	RxNorm Extension"
Moxifloxacin,139462,"	2031787","	1 ML moxifloxacin 5.45 MG/ML Ophthalmic Solution [Vigamox] by Alcon",RxNorm Extension
Moxifloxacin,139462,42944487,moxifloxacin 400 MG Oral Tablet [MOVELOXIN],RxNorm Extension
Moxifloxacin,139462,2025244,250 ML moxifloxacin 1.8 MG/ML Injectable Solution [Avelox] by Bayer,RxNorm Extension
Moxifloxacin,139462,"	2031784",1 ML moxifloxacin 5.45 MG/ML Ophthalmic Solution [MOROXACIN] by Hanmi,"	RxNorm Extension"
Naproxen,7258,"	42965811",Naproxen 500 MG Oral Tablet [NAXEN F],RxNorm Extension
Naproxen,7258,"1115008	","	naproxen",RxNorm
Naproxen,7258,42967955,Esomeprazole 20 MG / Naproxen 500 MG Oral Tablet [NAXOZOL],RxNorm Extension
Natalizumab,354770,,,
Nifedipine,7417,"42935148	",Nifedipine 33 MG Extended Release Oral Tablet [ADALAT OROS],RxNorm Extension
